marca_value,marca_text,cc_value,cc_text,version_value,version_text
95,Quadro,350,350,14758,3 350 (2012-2016)
95,Quadro,350,350,14760,350D IE 4T LC (T62N) 350 (2012-2015)
95,Quadro,350,350,14759,4 350 (2015-2016)
96,Rieju,50,50,58,Drac 50 (1997-2000)
96,Rieju,50,50,59,Drac RR 50 (1994-1996)
96,Rieju,50,50,11144,MR X Pro 50 (2005-2009)
96,Rieju,50,50,7596,MRT 50 (2008-2017)
96,Rieju,50,50,14533,MRT Euro4 50 (2018-2020)
96,Rieju,50,50,4330,MRX 50 (2007-2007)
96,Rieju,50,50,2474,RS 1 50 (1996-2001)
96,Rieju,50,50,12900,RS 1 Evolution 50 (1997-2019)
96,Rieju,50,50,13894,RS 2 2T LC (Minarelli AM6) 50 (2002-2004)
96,Rieju,50,50,61,RS 2 Matrix 50 (2003-2005)
96,Rieju,50,50,13895,RS 2 Matrix PRO 50 (2005-2006)
96,Rieju,50,50,12901,RS 2 Naked 50 (2005-2013)
96,Rieju,50,50,14151,RS3 50 (2012-2014)
96,Rieju,125,125,15481,Marathon LC 125 (2010-2013)
96,Rieju,125,125,5530,Marathon Pro Enduro 125 (2009-2014)
96,Rieju,125,125,5531,Marathon Pro Supermotard 125 (2009-2014)
96,Rieju,125,125,14391,MRT Euro4 125 (2017-2020)
96,Rieju,125,125,4337,MRX 125 (2000-2007)
96,Rieju,125,125,12312,RS 2 / Matrix 125 (2006-2009)
96,Rieju,125,125,15485,RS 2 NKD 125 (2006-2007)
96,Rieju,125,125,15486,RS 2 Pro 125 (2008-2012)
96,Rieju,125,125,5532,RS3 LC 125 (2009-2013)
96,Rieju,125,125,4340,SMX 125 (2003-2010)
96,Rieju,125,125,4341,Tango Euro3 125 (2006-2012)
96,Rieju,125,125,16554,Tango Euro4 125 (2016-2020)
96,Rieju,125,125,16555,Tango Euro5 125 (2021-2021)
96,Rieju,125,125,10364,Tango Pro 125 (2008-2008)
96,Rieju,200,200,15367,MR Ranger 200 (2021-2021)
96,Rieju,250,250,15363,MR Pro 250 (2021-2023)
96,Rieju,250,250,15365,MR Racing 250 (2021-2021)
96,Rieju,300,300,15364,MR Pro 300 (2021-2021)
96,Rieju,300,300,15366,MR Racing 300 (2021-2021)
96,Rieju,300,300,15368,MR Ranger 300 (2021-2021)
96,Rieju,300,300,15369,MR SIX DAYS Italy 300 (2021-2021)
96,Rieju,450,450,5533,Marathon 450 (2009-2011)
97,Royal Enfield,350,350,16988,Classic 350 ABS Euro5 (2022-2024)
97,Royal Enfield,350,350,14653,Meteor Euro5 350 (2020-2024)
97,Royal Enfield,400,400,15612,Himalayan ABS Euro4 400 (2018-2019)
97,Royal Enfield,400,400,16330,Himalayan ABS Euro5 400 (2020-2024)
97,Royal Enfield,450,450,17015,Himalayan 450 ABS Euro5 (2024-2024)
97,Royal Enfield,450,450,17016,Himalayan 450 ABS Euro5+ (2025-2025)
97,Royal Enfield,500,500,13793,Bullet Euro3 500 (2012-2016)
97,Royal Enfield,500,500,17017,Bullet Euro4 500 (2017-2020)
97,Royal Enfield,500,500,17018,Bullet Trail 500 ABS Euro4 (2019-2020)
97,Royal Enfield,535,535,10367,Continental GT Euro3 535 (2014-2017)
97,Royal Enfield,650,650,14347,Continental GT Euro4 650 (2018-2020)
97,Royal Enfield,650,650,16395,Continental GT Euro5 650 (2021-2024)
97,Royal Enfield,650,650,17025,Continental GT Euro5+ 650 (2025-2025)
97,Royal Enfield,650,650,16393,Interceptor Euro4 650 (2018-2020)
97,Royal Enfield,650,650,16394,Interceptor Euro5 650 (2021-2024)
97,Royal Enfield,650,650,17033,Shotgun ABS Euro5 650 (2024-2024)
97,Royal Enfield,650,650,17041,Super Meteor ABS Euro5 650 (2023-2024)
101,Sherco,50,50,11309,HRD 2T LC 50 (1999-2003)
101,Sherco,50,50,16108,SE Factory R 2T LC Euro5 50 (2021-2024)
101,Sherco,50,50,16110,SE Factory R Euro5 50 (2021-2024)
101,Sherco,50,50,16109,SE Factory RS Euro5 50 (2021-2024)
101,Sherco,50,50,16111,SM Factory R Euro5 50 (2021-2024)
101,Sherco,50,50,16112,SM Factory RS Euro5 50 (2021-2024)
101,Sherco,50,50,16113,SM Red One R Euro5 50 (2021-2024)
101,Sherco,50,50,16116,SM Red One RS Euro5 50 (2021-2024)
101,Sherco,50,50,16114,SM Silver R Euro5 50 (2021-2024)
101,Sherco,50,50,16115,SM Silver RS Euro5 50 (2021-2024)
101,Sherco,125,125,14374,SE Factory 125 (2019-2025)
101,Sherco,125,125,14022,SE-R 125 (2018-2019)
101,Sherco,250,250,13569,SE 2.5 2T 250 (2012-2025)
101,Sherco,250,250,8276,SE 2.5i F Enduro 250 (2006-2012)
101,Sherco,250,250,14375,SE Factory 250 (2019-2025)
101,Sherco,250,250,14370,SEF Factory 250 (2019-2025)
101,Sherco,250,250,14019,SEF-R 250 (2014-2025)
101,Sherco,300,300,13570,SE 3.0 2T 300 (2013-2014)
101,Sherco,300,300,14376,SE Factory 300 (2019-2025)
101,Sherco,300,300,10400,SE i/iR 300 (2012-2013)
101,Sherco,300,300,14371,SEF Factory 300 (2019-2023)
101,Sherco,300,300,14020,SEF-R 300 (2014-2025)
101,Sherco,450,450,4343,SE 4.5I F Enduro 450 (2004-2012)
101,Sherco,450,450,14372,SEF Factory 450 (2019-2021)
101,Sherco,450,450,14021,SEF-R 450 (2014-2025)
101,Sherco,450,450,12050,SM 4.5I F Supermotard 450 (2004-2008)
101,Sherco,500,500,14373,SEF Factory 500 (2019-2025)
206,Stark,Eléctrico,Eléctrico,16733,Varg (2023-2025)
103,Suzuki,50,50,64,DR Big LC 50 (1989-2002)
103,Suzuki,50,50,11165,RMX 50 (1998-2001)
103,Suzuki,60,60,8818,RM 60 (1979-1983)
103,Suzuki,60,60,15029,RM mini 60 (2003-2003)
103,Suzuki,65,65,7804,RM 65 (2003-2005)
103,Suzuki,70,70,4346,DR Z 70 (2008-2009)
103,Suzuki,80,80,4347,DS (DS80) 80 (1980-2000)
103,Suzuki,80,80,7853,JR 80 (2001-2004)
103,Suzuki,80,80,8824,RG Gamma 80 (1985-1995)
103,Suzuki,80,80,7805,RM Big Wheels 21/18 80 (1982-2004)
103,Suzuki,80,80,7806,RM STD Wheels (RM80) 17/14 80 (1982-2015)
103,Suzuki,85,85,4348,RM Big Wheels 19/16 85 (2002-2012)
103,Suzuki,85,85,4349,RM STD Wheels 17/14 85 (2002-2012)
103,Suzuki,100,100,4350,DR 100 (1983-1990)
103,Suzuki,100,100,8831,RM 100 (1976-1981)
103,Suzuki,110,110,4351,DR Z 110 (2001-2005)
103,Suzuki,125,125,1687,DR S (SF41A) 125 (1982-1985)
103,Suzuki,125,125,1688,DR SE (SF44A) 125 (1985-2000)
103,Suzuki,125,125,1689,DR SM Euro3 125 (2009-2013)
103,Suzuki,125,125,4352,DR Z (DF43A) 125 (2003-2015)
103,Suzuki,125,125,5548,DR Z L (DF43B) 125 (2003-2012)
103,Suzuki,125,125,2477,GN 125 (1991-2000)
103,Suzuki,125,125,2478,GN Z 125 (1982-1983)
103,Suzuki,125,125,2952,GS 125 (1982-2000)
103,Suzuki,125,125,16451,GSX R ABS (DL33AZ) Euro5 125 (2021-2022)
103,Suzuki,125,125,14339,GSX R ABS Euro4 125 (2017-2020)
103,Suzuki,125,125,16452,GSX S ABS (DL32AZ) Euro5 125 (2021-2021)
103,Suzuki,125,125,14070,GSX S ABS Euro4 125 (2017-2020)
103,Suzuki,125,125,383,GZ Marauder (AP1111) 125 (1997-2014)
103,Suzuki,125,125,1690,RG F Gamma 125 (1992-1996)
103,Suzuki,125,125,1691,RG Gamma 125 (1986-1990)
103,Suzuki,125,125,4354,RM (RM125) 125 (1980-2008)
103,Suzuki,125,125,1692,RV VanVan Euro3 125 (2003-2015)
103,Suzuki,125,125,7809,SP 125 (1986-1988)
103,Suzuki,125,125,4356,TS (SF15A) 125 (1989-1994)
103,Suzuki,125,125,7401,TU 125 (1999-1999)
103,Suzuki,125,125,1695,VL Intruder 125 (1998-2007)
103,Suzuki,175,175,12053,PE 175 (1980-1984)
103,Suzuki,175,175,12054,RS 175 (1980-1982)
103,Suzuki,200,200,4362,DR 200 (1986-1988)
103,Suzuki,200,200,1698,DR SE 200 (1996-2006)
103,Suzuki,200,200,2959,SP 200 (1986-1988)
103,Suzuki,250,250,15550,DL A V-Strom Euro5 250 (2021-2022)
103,Suzuki,250,250,14074,DL V-Strom ABS Euro4 250 (2018-2020)
103,Suzuki,250,250,4365,DR L 250 (1990-1993)
103,Suzuki,250,250,7598,DR R 250 (1998-2000)
103,Suzuki,250,250,1702,DR S (SJ41A) 250 (1982-1989)
103,Suzuki,250,250,1703,DR SE 250 (1993-1999)
103,Suzuki,250,250,1704,DR Z 250 (2001-2007)
103,Suzuki,250,250,10432,GF 250 (1988-1988)
103,Suzuki,250,250,384,GN 250 (1981-1999)
103,Suzuki,250,250,2960,GS 250 (1979-1981)
103,Suzuki,250,250,385,GSF Bandit 250 (1991-1996)
103,Suzuki,250,250,5551,GSX F 250 (1991-1997)
103,Suzuki,250,250,4366,GSX R 250 (1987-2013)
103,Suzuki,250,250,14075,GSX R ABS Euro4 250 (2017-2020)
103,Suzuki,250,250,15551,GSX R ABS Euro5 250 (2021-2021)
103,Suzuki,250,250,7810,GSX S Katana 250 (1986-1986)
103,Suzuki,250,250,1705,GW Inazuma Euro3 250 (2012-2017)
103,Suzuki,250,250,387,GZ Marauder Euro1 250 (1999-2011)
103,Suzuki,250,250,10442,RG Gamma (GJ21A) 250 (1984-1987)
103,Suzuki,250,250,1709,RGV Gamma 250 (1989-1997)
103,Suzuki,250,250,4369,RM (RM250) 250 (1979-2008)
103,Suzuki,250,250,4705,RM Z (KX250N) 250 (2004-2024)
103,Suzuki,250,250,10445,RMX 250 (1989-2008)
103,Suzuki,250,250,1710,TU 250 (1997-2012)
103,Suzuki,250,250,1711,VL Intruder 250 (2000-2007)
103,Suzuki,300,300,2486,GS L 300 (1982-1985)
103,Suzuki,350,350,388,DR S 350 (1990-1994)
103,Suzuki,350,350,1713,DR SE 350 (1994-1999)
103,Suzuki,400,400,4372,DR S 400 (1979-1981)
103,Suzuki,400,400,2490,DR Z (BB1111) 400 (2000-2012)
103,Suzuki,400,400,4373,DR Z (BE1111) 400 (2000-2003)
103,Suzuki,400,400,2489,DR Z (BF1111) 400 (2000-2008)
103,Suzuki,400,400,2491,DR Z SM Euro3 400 (2005-2010)
103,Suzuki,400,400,16735,DR Z4S 400 (2025-2025)
103,Suzuki,400,400,16736,DR Z4SM 400 (2025-2025)
103,Suzuki,400,400,7812,GN L 400 (1980-1982)
103,Suzuki,400,400,4374,GN TD 400 (1981-1982)
103,Suzuki,400,400,5553,GN X 400 (1980-1981)
103,Suzuki,400,400,393,GSF Bandit N 400 (1989-1997)
103,Suzuki,400,400,12970,GSX E 400 (1980-1981)
103,Suzuki,400,400,13833,GSX F (GK74A) 400 (1988-1990)
103,Suzuki,400,400,4376,GSX F Katana 400 (1981-1983)
103,Suzuki,400,400,10451,GSX FWS (D/E) (GK71A) 400 (1983-1984)
103,Suzuki,400,400,5555,GSX L 400 (1981-1982)
103,Suzuki,400,400,7813,GSX R 400 (1980-1997)
103,Suzuki,400,400,5558,GSX S (GK51C) 400 (1982-1987)
103,Suzuki,400,400,5557,GSX S (GS40X) 400 (1980-1981)
103,Suzuki,400,400,14358,GSX X Impulse (1986-1988) 400 (1986-1989)
103,Suzuki,400,400,14940,GSX X Impulse (1994-1998) 400 (1994-1998)
103,Suzuki,400,400,12924,RF 400 (1993-1997)
103,Suzuki,400,400,4380,SV 400 (1998-2005)
103,Suzuki,400,400,7816,SV S 400 (1998-2005)
103,Suzuki,450,450,394,GS E 450 (1980-1988)
103,Suzuki,450,450,395,GS L 450 (1980-1988)
103,Suzuki,450,450,13093,GS S 450 (1980-1988)
103,Suzuki,450,450,397,GS T 450 (1981-1982)
103,Suzuki,450,450,13094,GS TX 450 (1982-1983)
103,Suzuki,450,450,11743,RM Z (RL41C) 450 (2004-2024)
103,Suzuki,450,450,11742,RMX 450 (2010-2018)
103,Suzuki,500,500,4388,DR S (DR500) 500 (1981-1984)
103,Suzuki,500,500,1716,GS E (GM51A) 500 (1989-2000)
103,Suzuki,500,500,398,GS E (GS500E) 500 (1981-1983)
103,Suzuki,500,500,14667,GS F Euro2 500 (2004-2006)
103,Suzuki,500,500,1717,GS K/H/FH (2Cil.) 500 (2001-2008)
103,Suzuki,500,500,4390,GSX E 500 (1984-1985)
103,Suzuki,500,500,7197,RG Gamma 500 (1985-1989)
103,Suzuki,500,500,4397,RM 500 (1983-1984)
103,Suzuki,550,550,400,GS E 550 (1978-1982)
103,Suzuki,550,550,403,GS L 550 (1980-1986)
103,Suzuki,550,550,2968,GS M Katana 550 (1981-1982)
103,Suzuki,550,550,2969,GS T 550 (1981-1981)
103,Suzuki,550,550,10468,GSX E 550 (1983-1987)
103,Suzuki,550,550,2970,GSX ES 550 (1983-1987)
103,Suzuki,600,600,6968,DR R Dakar 600 (1985-1990)
103,Suzuki,600,600,407,GSF Bandit 600 (1994-2004)
103,Suzuki,600,600,408,GSF Bandit S 600 (1995-2004)
103,Suzuki,600,600,1724,GSR Euro3 600 (2006-2011)
103,Suzuki,600,600,12412,GSX E (GSX600ESH) 600 (1987-1987)
103,Suzuki,600,600,409,GSX F 600 (1988-2007)
103,Suzuki,600,600,13628,GSX R (CV1111) Euro3 600 (2008-2010)
103,Suzuki,600,600,13621,GSX R (1992/1993) 600 (1992-1993)
103,Suzuki,600,600,13622,GSX R (1994/1995) 600 (1994-1995)
103,Suzuki,600,600,13623,GSX R (1996) 600 (1996-1996)
103,Suzuki,600,600,13624,GSX R (AD1111) 600 (1997-2000)
103,Suzuki,600,600,13626,GSX R (B21111) Euro2 600 (2004-2005)
103,Suzuki,600,600,13625,GSX R (BG1111) Euro1 600 (2001-2003)
103,Suzuki,600,600,13629,GSX R (C31111) Euro3 600 (2011-2017)
103,Suzuki,600,600,13627,GSX R (CE1111) Euro3 600 (2006-2007)
103,Suzuki,600,600,411,RF R 600 (1993-1997)
103,Suzuki,600,600,8097,SP 600 (1985-1985)
103,Suzuki,600,600,412,VS Intruder 600 (1985-1997)
103,Suzuki,650,650,13636,DL V-Strom ABS (B11121) Euro3 650 (2007-2016)
103,Suzuki,650,650,13928,DL V-Strom ABS Euro4 650 (2017-2020)
103,Suzuki,650,650,15553,DL V-Strom ABS Euro5 650 (2021-2024)
103,Suzuki,650,650,13635,DL V-Strom Euro2 650 (2004-2012)
103,Suzuki,650,650,16380,DL V-Strom X Euro3 650 (2007-2016)
103,Suzuki,650,650,15115,DL V-Strom XT ABS Euro3 650 (2015-2016)
103,Suzuki,650,650,7279,DL V-Strom XT ABS Euro4 650 (2017-2020)
103,Suzuki,650,650,15554,DL V-Strom XT ABS Euro5 650 (2021-2024)
103,Suzuki,650,650,14288,DR R Dakar (SP41A) 650 (1990-1991)
103,Suzuki,650,650,14289,DR R Dakar (SP44A) 650 (1992-1993)
103,Suzuki,650,650,1726,DR RE 650 (1994-1996)
103,Suzuki,650,650,414,DR RS 650 (1990-1991)
103,Suzuki,650,650,2505,DR RSE 650 (1991-1993)
103,Suzuki,650,650,415,DR SE 650 (1996-2016)
103,Suzuki,650,650,5566,GR Tempter 650 (1983-1984)
103,Suzuki,650,650,416,GS E 650 (1981-1982)
103,Suzuki,650,650,5569,GS G Katana 650 (1981-1982)
103,Suzuki,650,650,12057,GS GL 650 (1981-1983)
103,Suzuki,650,650,5571,GS M Katana 650 (1983-1983)
103,Suzuki,650,650,5572,GSF Bandit N ABS Euro2 650 (2005-2012)
103,Suzuki,650,650,1727,GSF Bandit N Euro2 650 (2005-2012)
103,Suzuki,650,650,5573,GSF Bandit S ABS Euro2 650 (2005-2013)
103,Suzuki,650,650,1728,GSF Bandit S Euro2 650 (2005-2012)
103,Suzuki,650,650,5574,GSX F Euro3 650 (2008-2018)
103,Suzuki,650,650,1730,LS Savage F 650 (1985-2005)
103,Suzuki,650,650,2506,SFV Gladius Euro3 650 (2009-2016)
103,Suzuki,650,650,2507,SV ABS Euro3 650 (2007-2011)
103,Suzuki,650,650,14071,SV ABS Euro4 650 (2016-2020)
103,Suzuki,650,650,15558,SV ABS Euro5 650 (2021-2024)
103,Suzuki,650,650,13696,SV Euro1 650 (1999-2011)
103,Suzuki,650,650,15116,SV S (2015) 650 (2015-2015)
103,Suzuki,650,650,12411,SV S ABS Euro3 650 (2007-2016)
103,Suzuki,650,650,1731,SV S Euro1 650 (1999-2012)
103,Suzuki,650,650,14072,SV X ABS Euro4 650 (2017-2020)
103,Suzuki,650,650,15559,SV X ABS Euro5 650 (2021-2022)
103,Suzuki,650,650,420,XF Freewind 650 (1997-2003)
103,Suzuki,650,650,4707,XN 85 Turbo 650 (1983-1983)
103,Suzuki,700,700,12972,GS E 700 (1985-1985)
103,Suzuki,700,700,8892,GV GL Madura 700 (1985-1985)
103,Suzuki,700,700,13096,VS GLF Intruder 700 (1986-1987)
103,Suzuki,750,750,1732,DR S 750 (1988-1990)
103,Suzuki,750,750,1733,GS E 750 (1979-1985)
103,Suzuki,750,750,5575,GS G 750 (1980-1981)
103,Suzuki,750,750,5576,GS GL 750 (1981-1981)
103,Suzuki,750,750,5577,GS L 750 (1979-1982)
103,Suzuki,750,750,12062,GS T 750 (1983-1983)
103,Suzuki,750,750,13620,GSR ABS Euro3 750 (2008-2016)
103,Suzuki,750,750,2510,GSR Euro3 750 (2008-2016)
103,Suzuki,750,750,423,GSX 750 (1989-2008)
103,Suzuki,750,750,1735,GSX E 750 (1980-1983)
103,Suzuki,750,750,4413,GSX EF 750 (1980-2016)
103,Suzuki,750,750,14120,GSX ES (1986/1987) 750 (1986-1987)
103,Suzuki,750,750,1736,GSX ES 750 (1983-1985)
103,Suzuki,750,750,14135,GSX F 750 (1986-2007)
103,Suzuki,750,750,13664,GSX R (B31111) Euro2 750 (2004-2005)
103,Suzuki,750,750,13663,GSX R (BD1111) Euro1 750 (2000-2003)
103,Suzuki,750,750,13667,GSX R (C41111) Euro3 750 (2011-2019)
103,Suzuki,750,750,13665,GSX R (CF1111) Euro3 750 (2006-2007)
103,Suzuki,750,750,13666,GSX R (CW1111) Euro3 750 (2008-2010)
103,Suzuki,750,750,13658,GSX R (GR75A) 750 (1985-1987)
103,Suzuki,750,750,13659,GSX R (GR7A) 750 (1988-1990)
103,Suzuki,750,750,13660,GSX R (GR7AA) 750 (1991-1991)
103,Suzuki,750,750,430,GSX R (GR7BA) 750 (1992-1995)
103,Suzuki,750,750,13662,GSX R (GR7DA) 750 (1996-1999)
103,Suzuki,750,750,5579,GSX R SP 750 (1994-1994)
103,Suzuki,750,750,14203,GSX S / SK ABS (2015-2016) 750 (2015-2016)
103,Suzuki,750,750,4416,GSX S ABS Euro4 750 (2017-2020)
103,Suzuki,750,750,15130,GSX S Katana (GR71A) 750 (1981-1983)
103,Suzuki,750,750,14206,GSX S Katana (GR72A) 750 (1984-1985)
103,Suzuki,750,750,431,VS GLP Intruder 750 (1985-1991)
103,Suzuki,800,800,8402,C50 Boulevard 800 (2005-2009)
103,Suzuki,800,800,16646,DL V-Strom DE A2 Euro5 800 (2023-2024)
103,Suzuki,800,800,16409,DL V-Strom DE ABS Euro5 800 (2023-2024)
103,Suzuki,800,800,16645,DL V-Strom Tech Euro5 800 (2023-2024)
103,Suzuki,800,800,1738,DR S 800 (1988-1997)
103,Suzuki,800,800,16711,GSX 8R ABS Euro5 800 (2023-2024)
103,Suzuki,800,800,16408,GSX 8S ABS Euro5 800 (2023-2024)
103,Suzuki,800,800,1739,VL Intruder C Euro3 800 (2006-2013)
103,Suzuki,800,800,1740,VL Volusia 800 (1999-2006)
103,Suzuki,800,800,433,VS Intruder 800 (1992-2009)
103,Suzuki,800,800,434,VX 800 (1990-1999)
103,Suzuki,800,800,1741,VZ Intruder M800 Euro3 800 (1997-2013)
103,Suzuki,800,800,435,VZ Marauder Euro1 800 (1997-2003)
103,Suzuki,850,850,4422,GS G 850 (1980-1983)
103,Suzuki,850,850,4423,GS GL 850 (1980-1983)
103,Suzuki,900,900,436,RF R 900 (1994-2000)
103,Suzuki,950,950,15548,GSX S ABS Euro5 950 (2022-2023)
103,Suzuki,1000,1000,13637,DL V-Strom 1000 (2002-2013)
103,Suzuki,1000,1000,13638,DL V-Strom ABS Euro3 1000 (2014-2016)
103,Suzuki,1000,1000,14342,DL V-Strom ABS Euro4 1000 (2018-2019)
103,Suzuki,1000,1000,16381,DL V-Strom XT ABS Euro4 1000 (2018-2019)
103,Suzuki,1000,1000,16382,DL V-Strom XT Adventure Euro4 1000 (2018-2019)
103,Suzuki,1000,1000,4425,GS D 1000 (1978-1982)
103,Suzuki,1000,1000,10509,GS G 1000 (1980-1981)
103,Suzuki,1000,1000,10507,GS GL 1000 (1980-1981)
103,Suzuki,1000,1000,13857,GSX R (2011) 1000 (2011-2011)
103,Suzuki,1000,1000,13858,GSX R (2012-2016) 1000 (2012-2016)
103,Suzuki,1000,1000,15976,GSX R (2021) 1000 (2021-2021)
103,Suzuki,1000,1000,13854,GSX R (B61111) Euro2 1000 (2005-2006)
103,Suzuki,1000,1000,13852,GSX R (BL1111) Euro1 1000 (2001-2002)
103,Suzuki,1000,1000,13853,GSX R (BZ1111) Euro2 1000 (2003-2004)
103,Suzuki,1000,1000,13855,GSX R (CL1111) Euro3 1000 (2007-2008)
103,Suzuki,1000,1000,13856,GSX R (CY1111) Euro3 1000 (2009-2010)
103,Suzuki,1000,1000,13859,GSX R ABS Euro4 1000 (2017-2020)
103,Suzuki,1000,1000,13860,GSX RR ABS Euro4 1000 (2017-2020)
103,Suzuki,1000,1000,15977,GSX RR Euro5 1000 (2021-2022)
103,Suzuki,1000,1000,15030,GSX S ABS Euro4 1000 (2015-2021)
103,Suzuki,1000,1000,4428,GSX S Euro3 1000 (2015-2017)
103,Suzuki,1000,1000,14076,GSX S F 1000 (2015-2021)
103,Suzuki,1000,1000,14726,GSX S F ABS Euro3 1000 (2015-2020)
103,Suzuki,1000,1000,5585,GSX S F Euro3 1000 (2015-2020)
103,Suzuki,1000,1000,15140,GSX S GT ABS Euro5 1000 (2021-2024)
103,Suzuki,1000,1000,10516,GSX S Katana 1000 (1982-1982)
103,Suzuki,1000,1000,15557,GSX S Katana ABS (DG3255) Euro5 1000 (2021-2024)
103,Suzuki,1000,1000,14073,GSX S Katana ABS Euro4 1000 (2019-2020)
103,Suzuki,1000,1000,440,SV (BX1111) Euro2 1000 (2003-2007)
103,Suzuki,1000,1000,2514,SV S (BX1111) Euro2 1000 (2003-2007)
103,Suzuki,1000,1000,1742,TL R Euro1 1000 (1998-2003)
103,Suzuki,1000,1000,1743,TL S Euro1 1000 (1997-2003)
103,Suzuki,1050,1050,16344,DL V-Strom DE Euro5 1050 (2023-2024)
103,Suzuki,1050,1050,15556,DL V-Strom Explorer Euro5 1050 (2021-2022)
103,Suzuki,1050,1050,14340,DL V-Strom R Euro4 1050 (2020-2020)
103,Suzuki,1050,1050,16345,DL V-Strom Tech Euro5 1050 (2023-2024)
103,Suzuki,1050,1050,15555,DL V-Strom XT ABS Euro5 1050 (2021-2023)
103,Suzuki,1050,1050,14341,DL V-Strom XT Euro4 1050 (2020-2020)
103,Suzuki,1100,1100,7709,GS 1100 (1982-1984)
103,Suzuki,1100,1100,12063,GS E 1100 (1980-1983)
103,Suzuki,1100,1100,10522,GS G 1100 (1982-1986)
103,Suzuki,1100,1100,10523,GS GK 1100 (1982-1984)
103,Suzuki,1100,1100,10529,GS S 1100 (1983-1986)
103,Suzuki,1100,1100,14122,GSX E (1983/1986) 1100 (1983-1986)
103,Suzuki,1100,1100,4432,GSX E 1100 (1980-1982)
103,Suzuki,1100,1100,12976,GSX EF 1100 (1984-1987)
103,Suzuki,1100,1100,441,GSX ES 1100 (1983-1986)
103,Suzuki,1100,1100,442,GSX F 1100 (1988-1996)
103,Suzuki,1100,1100,443,GSX G 1100 (1991-1996)
103,Suzuki,1100,1100,445,GSX R (GU74A) 1100 (1986-1998)
103,Suzuki,1100,1100,444,GSX S Katana 1100 (1981-1985)
103,Suzuki,1150,1150,4433,GS EF 1150 (1984-1986)
103,Suzuki,1150,1150,4434,GS ES 1150 (1984-1986)
103,Suzuki,1200,1200,14293,GSF Bandit N (A91121) 1200 (2001-2005)
103,Suzuki,1200,1200,14292,GSF Bandit N (GV75A) 1200 (1996-2000)
103,Suzuki,1200,1200,5587,GSF Bandit N ABS Euro3 1200 (2006-2006)
103,Suzuki,1200,1200,14294,GSF Bandit N Euro3 1200 (2006-2006)
103,Suzuki,1200,1200,1744,GSF Bandit S (GV75A) 1200 (1996-2006)
103,Suzuki,1200,1200,5588,GSF Bandit S ABS Euro3 1200 (2006-2006)
103,Suzuki,1200,1200,2515,GSX Inazuma Euro1 1200 (1998-2001)
103,Suzuki,1200,1200,1745,GV GL Madura 1200 (1985-1986)
103,Suzuki,1200,1200,16633,Multistrada V4 RS Euro5 1200 (2024-2024)
103,Suzuki,1250,1250,2516,GSF Bandit N Euro3 1250 (2007-2012)
103,Suzuki,1250,1250,2517,GSF Bandit S Euro3 1250 (2006-2012)
103,Suzuki,1250,1250,2518,GSX F ABS Euro3 1250 (2010-2016)
103,Suzuki,1250,1250,13127,GSX SA Bandit ABS 1250 (2016-2016)
103,Suzuki,1300,1300,15547,GSX B-King ABS (CR1111) Euro3 1300 (2007-2007)
103,Suzuki,1300,1300,2520,GSX B-King ABS (CR1121) Euro3 1300 (2008-2012)
103,Suzuki,1300,1300,2519,GSX R Hayabusa Euro1 1300 (1999-2019)
103,Suzuki,1340,1340,2521,GSX R Hayabusa 1340 (2008-2017)
103,Suzuki,1340,1340,14757,GSX R Hayabusa Euro5 1340 (2021-2024)
103,Suzuki,1400,1400,2522,GSX 1400 (2001-2007)
103,Suzuki,1400,1400,5589,GV Cavalcade GD 1400 (1986-1989)
103,Suzuki,1400,1400,5590,VS GLP Intruder 1400 (1987-2009)
103,Suzuki,1500,1500,2524,VL Intruder C1500 Euro3 1500 (1998-2009)
103,Suzuki,1500,1500,10538,VL Intruder C1500T Euro3 1500 (2013-2018)
103,Suzuki,1600,1600,2525,VZ Marauder Euro2 1600 (2004-2005)
103,Suzuki,1800,1800,16397,Intruder Euro4 1800 (2016-2017)
103,Suzuki,1800,1800,2526,VLR Intruder C1800R Euro3 1800 (2008-2012)
103,Suzuki,1800,1800,2527,VZR Intruder M1800R Euro3 1800 (2006-2012)
103,Suzuki,1800,1800,13761,VZR Intruder M1800RN Euro3 (2008-2012)
145,SWM,125,125,15273,Ace of Spades 125 (2019-2022)
145,SWM,300,300,15345,RS R 300 (2016-2023)
145,SWM,440,440,16737,Gran Milano 440 (2015-2020)
145,SWM,500,500,15347,Ace of Spades 500 (2018-2021)
145,SWM,500,500,15276,Six Days 500 (2022-2023)
104,SYM,125,125,1756,Husky 125 (1996-2005)
104,SYM,125,125,14325,NH X CBS 125 (2019-2019)
106,TM,85,85,12065,MX Cross 2T 85 (2006-2009)
106,TM,125,125,10549,EN Enduro 2T 125 (1996-2022)
106,TM,125,125,12066,MX Cross 2T 125 (1990-2022)
106,TM,125,125,10550,SMR 2T 125 (2005-2009)
106,TM,144,144,12068,MX Cross 2T 144 (2008-2011)
106,TM,250,250,10553,EN Enduro 2T 250 (1996-2022)
106,TM,250,250,5608,EN F Enduro 4T 250 (2000-2022)
106,TM,250,250,12069,MX Cross 2T 250 (1996-2022)
106,TM,250,250,5609,MX F Cross 4T 250 (2001-2022)
106,TM,300,300,10557,EN Enduro 2T 300 (1996-2022)
106,TM,300,300,12070,MX Cross 2T 300 (1996-2022)
